id,Price_euros
181,2044.1133
708,511.50607
862,364.58524
1064,1470.5624
702,945.75195
585,1163.6821
195,2840.7676
463,600.6999
14,2534.7583
621,2110.8057
1259,1556.6345
551,503.27408
358,243.37785
610,526.54865
880,444.42886
655,1177.7981
630,519.83856
483,1754.9319
115,1603.4965
297,1644.3069
1162,1622.8964
666,1359.3546
1278,1322.3787
777,1427.0962
521,2056.3147
93,368.41177
260,990.7064
733,349.83603
908,1289.9578
797,538.91254
71,1009.5802
60,1370.9873
608,2038.2755
82,377.35074
540,636.4122
761,1717.8265
473,795.7457
183,799.4591
186,2899.2559
846,453.44614
901,642.52435
912,1008.4796
27,1067.3733
1127,2027.6572
858,1143.098
958,1701.9027
771,547.5598
930,3386.4045
807,284.84805
618,1248.4646
250,1008.48914
334,1050.3865
180,1050.4237
886,319.38495
394,927.9424
659,700.2907
764,791.48816
428,232.39462
1231,1405.1788
865,981.25323
1286,1149.7264
635,1054.2936
143,551.9269
376,1259.8136
1032,1338.7952
1057,1262.98
1089,737.5413
87,2311.3704
1072,573.3041
211,2312.6675
1003,950.3129
889,2482.4946
1066,2018.0103
1225,928.8441
146,1406.3583
1044,1234.0273
1105,873.17975
59,507.69547
251,1054.3167
954,1150.8317
948,279.1705
887,1741.3556
369,1479.8479
1148,944.0373
1062,1268.2218
1135,1604.3274
1180,2293.168
620,535.16016
304,1862.4435
1048,476.0332
157,847.561
1128,437.559
714,1148.1581
993,1228.8326
689,1902.686
443,464.43164
673,2233.2598
975,1030.5225
391,887.98694
810,578.6802
32,701.1382
724,303.7923
287,1513.4069
857,1110.7064
1087,824.1686
386,736.1174
649,969.3554
1247,1037.5367
279,1491.2404
1176,1443.1342
1125,1181.7522
286,794.41296
937,274.7272
508,626.15967
88,948.39404
446,1369.4316
336,915.6699
779,1147.7196
224,578.3084
834,1708.12
238,473.97128
582,1223.0902
726,895.36206
462,1271.76
863,286.90237
987,1384.6556
1118,2406.2358
1151,1917.6449
736,2081.5742
957,954.21906
502,1021.09827
811,1193.0863
898,330.64224
802,1604.4098
265,897.4692
1081,595.6649
104,287.31952
675,2220.4087
1209,1309.4766
1004,650.91
29,570.2545
432,2030.9056
684,1709.9352
240,1748.7678
237,3197.0134
152,1493.264
725,786.4361
97,464.7376
1155,1496.4003
746,1778.7872
1143,847.9453
592,752.3345
479,1422.1078
1098,480.42505
903,890.79944
936,1193.379
539,2579.1533
653,481.48865
310,385.67276
892,1322.5165
338,2230.8367
705,554.2698
273,1224.6584
758,2463.2698
1080,2245.2214
1073,2542.005
480,1454.5094
1267,1996.1195
545,736.1174
153,375.81967
573,2390.9978
1150,2884.6343
949,2493.9048
160,637.0107
537,1964.2288
1102,1260.5242
833,950.8246
513,1308.5126
1202,2544.3943
76,1645.0336
514,482.53824
133,2199.3782
1251,439.20587
806,454.3536
1021,606.70337
206,1677.1274
870,1352.2251
179,922.8474
706,613.5816
416,1994.111
534,1671.951
989,872.85046
316,955.00073
507,1445.9229
817,434.41763
776,1821.2454
831,1741.3468
1229,718.23804
295,1776.4059
660,1210.3854
612,648.1793
529,1527.4235
114,1135.8792
492,2442.6396
226,844.7371
695,302.5817
751,598.03955
644,556.6744
1185,793.1186
917,1966.2908
527,1212.1206
854,765.2513
182,1641.4635
346,924.69324
90,312.26822
468,1314.6498
1147,537.8219
1061,1412.7728
1156,1133.6047
496,837.62964
312,2516.7415
822,882.88104
337,1538.4254
835,1145.2998
255,945.0586
364,1774.8973
944,2295.9016
1266,592.3644
505,494.51135
350,633.4835
800,963.79974
567,889.15015
1242,2406.2358
905,962.60425
587,2459.6953
922,872.5219
259,1267.2623
1248,943.8474
641,253.25543
128,550.9524
215,2428.9485
756,711.82117
1054,935.89343
651,1092.2188
86,1633.8916
1037,1427.0962
1299,1203.4839
1109,2271.2952
679,589.6649
1099,1573.9924
6,1757.0308
1163,1050.2606
516,1899.286
1115,1209.6276
977,2007.8667
910,1110.7883
962,366.9315
264,1190.1132
83,1222.3655
1295,1174.5587
158,1404.3925
487,724.5556
765,604.84485
445,633.03046
617,1939.3792
727,916.426
108,2008.8342
918,1616.7706
991,828.2689
81,1959.6461
122,792.6147
383,542.5427
951,1886.4357
75,1265.017
421,766.7463
145,321.45493
8,1380.1041
175,583.0612
1123,2549.062
927,698.7669
875,1732.524
1029,1188.9158
1265,745.0199
1033,389.45197
663,253.92525
184,650.91406
896,1639.6973
688,623.3712
984,735.5199
744,1241.7805
38,637.97394
1227,1402.2687
605,1412.7728
1246,1926.5571
77,2024.5466
1252,467.91763
920,879.54004
805,1151.4742
397,1151.4565
231,651.44794
1104,790.75494
1204,976.4851
1217,1130.853
149,1739.6096
461,642.52435
21,2112.368
357,1746.8525
780,1755.0651
343,554.339
737,249.50587
845,977.0951
173,1327.7657
781,780.31213
1164,288.0232
819,448.3636
277,947.96136
674,1651.0984
1279,2260.4924
1255,3067.49
1240,1326.8292
41,1465.6248
719,1159.005
298,2269.446
935,2030.6393
826,920.8785
278,1450.8059
477,1601.1208
542,257.10938
151,580.2645
900,302.5817
1124,1060.4891
1216,357.97394
459,979.4193
584,366.70847
294,604.84485
1076,683.3075
91,1633.7538
632,1244.1593
1117,409.44067
457,818.0457
326,635.1087
925,2416.42
398,294.9995
940,1520.2374
363,660.6467
906,652.3575
820,659.5544
1020,1325.0266
556,1548.9685
384,1178.3209
885,1119.3427
