id,Price_euros
181,1855.3273
708,498.72205000000014
862,406.74443333333414
1064,1469.0
702,1013.38665
585,1065.0194333333334
195,2642.2379333333333
463,732.9553333333332
14,2209.8962333333343
621,2174.2857666666673
1259,1563.7119666666665
551,568.2457333333332
358,429.480883333333
610,605.4519333333333
880,457.4749666666667
655,1109.92445
630,539.8051666666662
483,1726.152216666666
115,1712.6868999999995
297,1537.4113000000002
1162,1464.0331999999996
666,1231.6851666666662
1278,1443.9459000000002
777,1399.0
521,2049.9000000000115
93,530.5611166666663
260,988.3170000000001
733,378.46450000000004
908,1369.1812
797,514.2992666666673
71,1028.3545833333333
60,1243.4057666666665
608,1934.0982999999958
82,462.2942666666668
540,734.6101666666667
761,1718.3256666666673
473,797.410000000003
183,822.0290666666666
186,2895.2675333333386
846,493.42640000000006
901,701.4524666666667
912,977.5286999999997
27,1144.0442000000003
1127,2157.6005333333333
858,1004.6066
958,1560.6396666666667
771,632.3731333333336
930,2813.2910666666676
807,310.63913333333346
618,1227.8464
250,1040.6291666666664
334,1103.63
180,955.2556666666665
886,324.0
394,1132.5997333333335
659,675.0
764,885.8391666666666
428,229.0
1231,1373.4845333333333
865,1112.0012666666664
1286,1211.1799999999998
635,1169.6772333333336
143,571.1900833333334
376,1270.4766499999992
1032,1312.2721666666655
1057,1340.3431666666665
1089,744.6824999999982
87,2092.9380333333324
1072,638.5574166666667
211,2200.0792333333334
1003,949.0
889,2268.455200000001
1066,2026.3110666666669
1225,922.2047833333335
146,1380.1266666666668
1044,1075.5263833333333
1105,891.7383666666667
59,519.4239000000006
251,1083.1629333333315
954,1142.0
948,289.31
887,1832.0033666666632
369,1346.410233333333
1148,918.5009999999995
1062,1357.9516333333333
1135,1644.052599999995
1180,2221.0427999999997
620,600.5370666666666
304,1956.9528000000062
1048,531.1009999999999
157,835.2266666666667
1128,457.8571000000005
714,1147.4279333333334
993,1182.157033333332
689,1927.9312
443,584.9288833333327
673,1969.893
975,1113.6289666666664
391,933.3215833333333
810,548.444333333334
32,678.1759666666661
724,295.8089666666666
287,1509.7033666666678
857,1115.2589333333353
1087,823.9475666666677
386,729.0
649,985.0
1247,1102.3464000000001
279,1219.186333333333
1176,1243.7717000000005
1125,1135.2390833333334
286,961.0733666666674
937,312.64476666666667
508,607.9475166666665
88,889.4066833333334
446,1499.6133333333332
336,919.0
779,1037.174133333333
224,620.3550666666665
834,1367.5402333333338
238,479.03553333333355
582,1230.7813999999998
726,899.0
462,1220.6225333333334
863,289.7932666666667
987,1539.1175666666663
1118,2108.521166666666
1151,1741.0990000000004
736,2139.038899999998
957,955.0
502,1028.9451999999999
811,1029.3593166666667
898,416.13155000000006
802,1584.0
265,933.4514333333333
1081,613.4031666666667
104,414.2308833333332
675,2066.6505
1209,1318.905566666666
1004,680.9669999999999
29,699.0722500000002
432,1912.3250000000007
684,1751.1496666666737
240,1474.6409166666697
237,3044.6949666666687
152,1146.5880833333333
725,857.3004
97,511.90159999999986
1155,1434.4783666666667
746,1905.1593333333335
1143,812.6200666666667
592,764.0
479,1497.5103333333332
1098,533.1249666666663
903,1096.8513166666667
936,1195.5199999999995
539,2406.351099999994
653,595.3755833333333
310,435.74126666666683
892,1405.1336333333334
338,2229.0
705,633.0561333333338
273,1230.0858666666666
758,2235.213400000001
1080,2098.4568333333336
1073,2683.835800000001
480,1471.6134666666667
1267,1738.9253999999974
545,729.0
153,425.633666666666
573,2397.0
1150,2505.4766
949,2281.5004999999996
160,668.7554666666688
537,1972.1681666666666
1102,1247.123
833,1034.5757666666668
513,1520.398266666666
1202,2261.420833333333
76,1654.7140666666662
514,510.4013999999979
133,1965.204100000001
1251,552.0064333333335
806,472.7597333333334
1021,661.6267999999999
206,1671.8062333333296
870,1298.7980666666665
179,888.2208000000002
706,601.3984500000003
416,1780.1920000000011
534,1644.4366333333303
989,844.6198333333335
316,1035.6490333333331
